Category,Entry,classification,Reasoning,Severity Level,Affected Component,Attack Possibility
WARN,No AppArmorProfile Found: gracious_wing,result,Expose file system details can reveal sensitive information.,Medium,File System,Expose Filesystem
WARN,No AppArmorProfile Found: infallible_black,result,Expose file system details can reveal sensitive information.,Medium,File System,Expose Filesystem
WARN,No AppArmorProfile Found: epic_khorana,result,Expose file system details can reveal sensitive information.,Medium,File System,Expose Filesystem
WARN,No AppArmorProfile Found: interesting_sutherland,result,Expose file system details can reveal sensitive information.,Medium,File System,Expose Filesystem
WARN,No AppArmorProfile Found: relaxed_dhawan,result,Expose file system details can reveal sensitive information.,Medium,File System,Expose Filesystem
WARN,"Ensure that, if applicable, SELinux security options are set (Automated)",check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,No SecurityOptions Found: blissful_villani,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Change Password
WARN,No SecurityOptions Found: pedantic_goodall,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Change Password
WARN,No SecurityOptions Found: intelligent_williamson,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Change Password
WARN,No SecurityOptions Found: upbeat_johnson,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Change Password
WARN,No SecurityOptions Found: competent_solomon,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Change Password
WARN,No SecurityOptions Found: magical_elbakyan,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Change Password
WARN,Ensure that privileged containers are not used (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Container running in Privileged mode: ecstatic_shockley,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running in Privileged mode: nostalgic_gagarin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running in Privileged mode: thirsty_newton,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running in Privileged mode: gracious_wing,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running in Privileged mode: infallible_black,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Ensure that the memory usage for containers is limited (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Container running without memory restrictions: blissful_villani,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without memory restrictions: intelligent_williamson,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without memory restrictions: upbeat_johnson,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without memory restrictions: magical_elbakyan,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without memory restrictions: frosty_rosalind,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without memory restrictions: nervous_shtern,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without memory restrictions: ecstatic_shockley,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without memory restrictions: nostalgic_gagarin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without memory restrictions: thirsty_newton,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without memory restrictions: gracious_wing,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without memory restrictions: infallible_black,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without memory restrictions: epic_khorana,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without memory restrictions: interesting_sutherland,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without memory restrictions: relaxed_dhawan,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Ensure that CPU priority is set appropriately on containers (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Container running without CPU restrictions: blissful_villani,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without CPU restrictions: intelligent_williamson,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without CPU restrictions: upbeat_johnson,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without CPU restrictions: magical_elbakyan,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without CPU restrictions: frosty_rosalind,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without CPU restrictions: nervous_shtern,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without CPU restrictions: ecstatic_shockley,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without CPU restrictions: nostalgic_gagarin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without CPU restrictions: thirsty_newton,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without CPU restrictions: gracious_wing,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without CPU restrictions: infallible_black,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without CPU restrictions: epic_khorana,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without CPU restrictions: interesting_sutherland,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Container running without CPU restrictions: relaxed_dhawan,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,Ensure that the container's root filesystem is mounted as read only (Automated),check,Expose file system details can reveal sensitive information.,Medium,File System,None
WARN,Container running with root FS mounted R/W: blissful_villani,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: pedantic_goodall,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: intelligent_williamson,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: upbeat_johnson,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: competent_solomon,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: magical_elbakyan,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: frosty_rosalind,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: nervous_shtern,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: ecstatic_shockley,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: nostalgic_gagarin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: thirsty_newton,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: gracious_wing,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: infallible_black,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: epic_khorana,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: interesting_sutherland,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Container running with root FS mounted R/W: relaxed_dhawan,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Ensure that the host's process namespace is not shared (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Host PID namespace being shared with: ecstatic_shockley,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
WARN,Host PID namespace being shared with: nostalgic_gagarin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
WARN,Host PID namespace being shared with: thirsty_newton,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
WARN,Host PID namespace being shared with: gracious_wing,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
WARN,Host PID namespace being shared with: infallible_black,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
WARN,Host PID namespace being shared with: epic_khorana,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
WARN,Ensure that the container is restricted from acquiring additional privileges (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Privileges not restricted: blissful_villani,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: pedantic_goodall,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: intelligent_williamson,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: upbeat_johnson,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: competent_solomon,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: magical_elbakyan,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: frosty_rosalind,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: nervous_shtern,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: ecstatic_shockley,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: nostalgic_gagarin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: thirsty_newton,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: gracious_wing,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: infallible_black,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: epic_khorana,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: interesting_sutherland,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Privileges not restricted: relaxed_dhawan,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Hashes
WARN,Ensure that container health is checked at runtime (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Health check not set: blissful_villani,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: pedantic_goodall,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: intelligent_williamson,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: upbeat_johnson,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: competent_solomon,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: magical_elbakyan,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: frosty_rosalind,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: nervous_shtern,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: ecstatic_shockley,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: nostalgic_gagarin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: thirsty_newton,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: gracious_wing,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: infallible_black,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: epic_khorana,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: interesting_sutherland,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Health check not set: relaxed_dhawan,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,Ensure that the PIDs cgroup limit is used (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,PIDs limit not set: blissful_villani,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: pedantic_goodall,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: intelligent_williamson,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: upbeat_johnson,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: competent_solomon,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: magical_elbakyan,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: frosty_rosalind,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: nervous_shtern,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: ecstatic_shockley,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: nostalgic_gagarin,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: thirsty_newton,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: gracious_wing,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: infallible_black,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: epic_khorana,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: interesting_sutherland,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
WARN,PIDs limit not set: relaxed_dhawan,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
PASS,Ensure that the version of Docker is up to date (Manual),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure Docker is allowed to make changes to iptables (Scored),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure insecure registries are not used (Scored),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure aufs storage driver is not used (Scored),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure the default cgroup usage has been confirmed (Scored),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure base device size is not changed until needed (Scored),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that the docker.service file ownership is set to root:root (Automated),check,Expose file system details can reveal sensitive information.,Medium,File System,None
PASS,Ensure that docker.service file permissions are appropriately set (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
PASS,Ensure that docker.socket file ownership is set to root:root (Automated),check,Expose file system details can reveal sensitive information.,Medium,File System,None
PASS,Ensure that docker.socket file permissions are set to 644 or more restrictive (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
PASS,Ensure that the /etc/docker directory ownership is set to root:root (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that /etc/docker directory permissions are set to 755 or more restrictively (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
PASS,Ensure that the Docker socket file ownership is set to root:docker (Automated),check,Expose file system details can reveal sensitive information.,Medium,File System,None
PASS,Ensure that the Docker socket file permissions are set to 660 or more restrictively (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
PASS,Ensure that the daemon.json file ownership is set to root:root (Automated),check,Expose file system details can reveal sensitive information.,Medium,File System,None
PASS,Ensure that daemon.json file permissions are set to 644 or more restrictive (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
PASS,Ensure that the /etc/default/docker file ownership is set to root:root (Automated),check,Expose file system details can reveal sensitive information.,Medium,File System,None
PASS,Ensure that the /etc/default/docker file permissions are set to 644 or more restrictively (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
PASS,Ensure that the Containerd socket file ownership is set to root:root (Automated),check,Expose file system details can reveal sensitive information.,Medium,File System,None
PASS,Ensure that the Containerd socket file permissions are set to 660 or more restrictively (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
PASS,"Ensure swarm mode is not Enabled, if not needed (Automated)",check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that Linux kernel capabilities are restricted within containers (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure sensitive host system directories are not mounted on containers (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure sshd is not run within containers (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure privileged ports are not mapped within containers (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that only needed ports are open on the container (Manual),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that the host's network namespace is not shared (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that incoming container traffic is bound to a specific host interface (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that the 'on-failure' container restart policy is set to '5' (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that the host's IPC namespace is not shared (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that host devices are not directly exposed to containers (Manual),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure mount propagation mode is not set to shared (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that the host's UTS namespace is not shared (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure the default seccomp profile is not Disabled (Automated),check,Expose file system details can reveal sensitive information.,Medium,File System,None
PASS,Ensure that cgroup usage is confirmed (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that the host's user namespaces are not shared (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
PASS,Ensure that the Docker socket is not mounted inside any containers (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that the minimum number of manager nodes have been created in a swarm (Automated) (Swarm mode not enabled),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that swarm services are bound to a specific host interface (Automated) (Swarm mode not enabled),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that all Docker swarm overlay networks are encrypted (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that Docker's secret management commands are used for managing secrets in a swarm cluster (Manual) (Swarm mode not enabled),check,Exposure of secrets can lead to unauthorized access.,High,Security System,None
PASS,Ensure that swarm manager is run in auto-lock mode (Automated) (Swarm mode not enabled),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that the swarm manager auto-lock key is rotated periodically (Manual) (Swarm mode not enabled),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that node certificates are rotated as appropriate (Manual) (Swarm mode not enabled),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that CA certificates are rotated as appropriate (Manual) (Swarm mode not enabled),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
PASS,Ensure that management plane traffic is separated from data plane traffic (Manual) (Swarm mode not enabled),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
INFO,Host Configuration,check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
INFO,Linux Hosts Specific Configuration,check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
INFO,Ensure only trusted users are allowed to control Docker daemon (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
INFO,Users: usman,result,Improper user permissions can allow unauthorized access.,Critical,Access Control System,Escalation Attack
INFO,Ensure auditing is configured for Docker files and directories - containerd.sock (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
INFO,File not found,result,Expose file system details can reveal sensitive information.,Medium,File System,Misconfiguration Attack
INFO,Ensure auditing is configured for Dockerfiles and directories - /etc/docker/daemon.json (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
INFO,File not found,result,Expose file system details can reveal sensitive information.,Medium,File System,Misconfiguration Attack
INFO,Ensure auditing is configured for Docker files and directories - /etc/sysconfig/docker (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
INFO,File not found,result,Expose file system details can reveal sensitive information.,Medium,File System,Misconfiguration Attack
INFO,General Configuration,check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
INFO,Using 25.0.3 which is current,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Secrets
INFO,Check with your operating system vendor for support and security maintenance for Docker,check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
INFO,Docker daemon configuration,check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
INFO,Ensure TLS authentication for Docker daemon is configured (Scored),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
INFO,Docker daemon not listening on TCP,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Misconfiguration Attack
INFO,Ensure the default ulimit is configured appropriately (Manual),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
INFO,Default ulimit doesn't appear to be set,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
INFO,Ensure that a daemon-wide custom seccomp profile is applied if appropriate (Manual),check,Expose file system details can reveal sensitive information.,Medium,File System,None
INFO,Ensure that experimental features are not implemented in production (Scored) (Deprecated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
INFO,Docker daemon configuration files,check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
INFO,Ensure that registry certificate file ownership is set to root:root (Automated),check,Expose file system details can reveal sensitive information.,Medium,File System,None
INFO,Directory not found,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Listing File Systems
INFO,Ensure that registry certificate file permissions are set to 444 or more restrictively (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
INFO,Directory not found,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Listing File Systems
INFO,Ensure that TLS CA certificate file ownership is set to root:root (Automated),check,Expose file system details can reveal sensitive information.,Medium,File System,None
INFO,No TLS CA certificate found,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Data Stealth
INFO,Ensure that TLS CA certificate file permissions are set to 444 or more restrictively (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
INFO,No TLS CA certificate found,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Data Stealth
INFO,Ensure that Docker server certificate file ownership is set to root:root (Automated),check,Expose file system details can reveal sensitive information.,Medium,File System,None
INFO,No TLS Server certificate found,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Data Stealth
INFO,Ensure that the Docker server certificate file permissions are set to 444 or more restrictively (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
INFO,No TLS Server certificate found,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Data Stealth
INFO,Ensure that the Docker server certificate key file ownership is set to root:root (Automated),check,Expose file system details can reveal sensitive information.,Medium,File System,None
INFO,No TLS Key found,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Secrets
INFO,Ensure that the Docker server certificate key file permissions are set to 400 (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
INFO,No TLS Key found,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Secrets
INFO,Ensure that the daemon.json file ownership is set to root:root (Automated),check,Expose file system details can reveal sensitive information.,Medium,File System,None
INFO,File not found,result,Expose file system details can reveal sensitive information.,Medium,File System,Misconfiguration Attack
INFO,Ensure that daemon.json file permissions are set to 644 or more restrictive (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
INFO,File not found,result,Expose file system details can reveal sensitive information.,Medium,File System,Misconfiguration Attack
INFO,Ensure that the /etc/sysconfig/docker file permissions are set to 644 or more restrictively (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
INFO,File not found,result,Expose file system details can reveal sensitive information.,Medium,File System,Misconfiguration Attack
INFO,Ensure that the /etc/sysconfig/docker file ownership is set to root:root (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
INFO,File not found,result,Expose file system details can reveal sensitive information.,Medium,File System,Misconfiguration Attack
INFO,Container Images and Build File,check,Expose file system details can reveal sensitive information.,Medium,File System,None
INFO,Ensure update instructions are not used alone in the Dockerfile (Manual),check,Expose file system details can reveal sensitive information.,Medium,File System,None
INFO,Update instruction found: [mongo:latest],result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
INFO,Update instruction found: [postgres:latest],result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
INFO,Update instruction found: [redis:latest],result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
INFO,Ensure that COPY is used instead of ADD in Dockerfiles (Manual),check,Expose file system details can reveal sensitive information.,Medium,File System,None
INFO,ADD in image history: [mongo:latest],result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Filesystem
INFO,Container Runtime,check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
INFO,Ensure that the default ulimit is overwritten at runtime if needed (Manual),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
INFO,Container no default ulimit override: goofy_sanderson,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
INFO,Container no default ulimit override: happy_clarke,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
INFO,Container no default ulimit override: gracious_lamport,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
INFO,Container no default ulimit override: confident_wing,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
INFO,Container no default ulimit override: elastic_booth,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Dos
INFO,Ensure that Docker commands always make use of the latest version of their image (Manual),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
INFO,Ensure that Docker's default bridge 'docker0' is not used (Manual),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
INFO,Container in docker0 network: gracious_lamport,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
INFO,Container in docker0 network: happy_clarke,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
INFO,Container in docker0 network: confident_wing,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
INFO,Container in docker0 network: elastic_booth,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
INFO,Container in docker0 network: goofy_sanderson,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Namespaces
INFO,Docker Security Operations,check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
INFO,Ensure that image sprawl is avoided (Manual),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
INFO,There are currently: 5 images,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Filesystem
INFO,Ensure that container sprawl is avoided (Manual),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
INFO,"There are currently a total of 5 containers, with 5 of them currently running",result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Expose Filesystem
